ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
LoyaltyProgramMember,LoyaltyProgramMember,ロイヤルティプローメンメンバーは各Loyaltyaccountで定義されています。 LoyaltyProgrammemberはパーティーロールの一種であり、カスタマーペイメントを実現するために使用されているロイヤルティバーンを実行するなど、ロイヤルティックカウントに関する権利を付与されています。,Product Domain,1,Loyalty Program ABE
LoyaltyProgramProduct,LoyaltyProgramProduct,ロイヤルティプログラム製品は製品コンポーネントの一種です。ロイティプログラムプロッドスピーピックによって説明されています。,Product Domain,1,Loyalty Program ABE
LoyaltyAction,LoyaltyAction,ロイヤリティ作合は、カスタマプロダクションオーダー（EX：100 SMSフリー）、または対話（EX：100 SMSフリーに通知するSMS）またはロイヤリティを対応させることができます（EX：LOYALTYACCOUNT上の100ポイント）。,Product Domain,1,Loyalty Program Specification ABE
LoyaltyCondition,LoyaltyCondition,ロイヤルティコンドシティは、同意したレールからのロイヤルティクションが行われなければならないかどうかを決定するために評価されなければならない条件を指定します。,Product Domain,1,Loyalty Program Specification ABE
LoyaltyEvent,LoyaltyEvent,さまざまなタイプのロイヤルティベントは、PartyRole（Ex：Customer Productordorderement）のBillingAccount（Ex：CustomerProductorder Quality）で発生するイベント（EX：月国際使用量）である場合があります。,Product Domain,1,Loyalty Program Specification ABE
LoyaltyProgramProdSpec,LoyaltyProgramProdSpec,LoyaltyProgramProdSpecはAtomicProductspecificationの一種であり、ProductOfferingを通じてパッケージ化され、インストールされているベース（製品コンポーネントの一種であるLoyaltyProgramProduct）でも同じ方法でインスタンス化されます。 LoyaltyProgramProdSpecは、適用するアクションを識別するためにチェックされなければならない1つ以上のロイヤティレールを定義します。,Product Domain,1,Loyalty Program Specification ABE
LoyaltyRule,LoyaltyRule,ロイヤルティレクルは、LoyaltyProgramProdSpecによって定義された一種の政策です。 LoyaltyRuleは次のことを指定します。•イベント（Loyalyevent）o Ex：月の最初の1か月、トップアップのカスタマプロダク度オーダー•チェックされなければならない条件（ロイヤルティの調査）O Ex：請求金額が100を超える場合€、2時間以上の国際電話条件句が真実である場合に実行されるべき行動（Loyalyaction）O Ex：50 SMSの無料で、Royaltyaccountのロイヤルティの規則に10ポイントを与える可能性があります。顧客によって使用される/使用可能なEX：6ヶ月後のコミュニケーションパッケージ上で5％、1年後に10％が5％増加しています。 o EX：400ポイントを歓迎するための400ポイント、その後、充電ごとに10ポイント。収集されたポイントは、USBスティック、100のSMSのような報酬を購入するために使用できます。,Product Domain,1,Loyalty Program Specification ABE
Product,Product,顧客によって得られたProductOffering、またはPartyRoleをプレイする他の利害関係者は、契約の形をとる可能性があるBusinessInterActionItemとして表示されます。製品の特異的な特性は製品を定義します。製品は、1つ以上のサービスおよび/またはリソースとして実現されます。,Product Domain,1,Product ABE
ProductBundle,ProductBundle,ProductBundleは、顧客が製品バンドルを購入したビジネス用語を保持するバンドルプロダクト事f提供のインスタンス化です（バンドルプロダクタ事f提供を使用）。,Product Domain,1,Product ABE
ProductCharacteristicValue,ProductCharacteristicValue,製品が何であるかをさらに定義する製品のために選択された製品属数の値の値。,Product Domain,1,Product ABE
ProductComponent,ProductComponent,ProductComponentは、顧客が製品を購入したビジネス用語を維持する単純な製品上の事業のインスタンス化です（単純な製品上限を使用して）。,Product Domain,1,Product ABE
ProductInvolvementRole,ProductInvolvementRole,役割（PartyRole、Resourcerole、BillingAccountなど）が製品の関係で再生されます。例：ユーザー、所有者、支払人など。,Product Domain,1,Product ABE
ProductPlaceRole,ProductPlaceRole,製品の文脈における場所の役割。,Product Domain,1,Product ABE
ProductRelationship,ProductRelationship,交換、移住、置換、または依存関係などの製品の間の関係。,Product Domain,1,Product ABE
ConsumptionSummary,ConsumptionSummary,消費者の消費量についての措置を与える。それは、UsageVolumeBalancesおよび/またはUsageVolume Productsおよび/またはNetworkProductsおよび/またはPRODUCEUSERSを気にする可能性があります。消費者採鉱額は、USAGEVOLUMEBALANCECREDITSおよび/またはUSAGEVOLUMEBARANCATBITSおよび/またはAppliedCustomerBillingProductusAgeratesを集約します。,Product Domain,1,Network Product ABE
NetworkProduct,NetworkProduct,NetworkProductは、NetworkProductSpecによって記述された製品コンポーネントの一種です。,Product Domain,1,Network Product ABE
ComponentProdPrice,ComponentProdPrice,価格の単一要素を表す製品プリツェの一部。,Product Domain,1,Product Price ABE
CompositeProdPrice,CompositeProdPrice,部品で構成されている製品プリツェ。部品は他のCompositeProdPricesまたはComponentProdpricesです。,Product Domain,1,Product Price ABE
DiscountProdPriceAlteration,DiscountProdPriceAlteration,DiscountProdPricaltationは、製品の割引（価格の削減）を表しています。,Product Domain,1,Product Price ABE
OneTimeProdPriceCharge,OneTimeProdPriceCharge,OnEtimeProdPriCechargeは、作成料などの製品アクションに適用される料金を表します。,Product Domain,1,Product Price ABE
ProdPriceAlteration,ProdPriceAlteration,通常、商品の料金を変更する金額。,Product Domain,1,Product Price ABE
ProdPriceCharge,ProdPriceCharge,通常、商品が購入されたとき、賃貸、またはリースされたときに求められます。,Product Domain,1,Product Price ABE
ProductPrice,ProductPrice,通常は、購入のための顧客によって支払われる実際の価格、家賃、または製品のリースを表す金額。価格は定義された期間有効です。,Product Domain,1,Product Price ABE
ProductPricePartyRole,ProductPricePartyRole,製品の価格設定/充電に関わっているパーティーロールをプレイするパーティー。たとえば、親の使用状況は、親の子に割り当てられているFree SMSメッセージングを実行します。,Product Domain,1,Product Price ABE
RecurringProdPriceCharge,RecurringProdPriceCharge,繰り返しプロットプリチャージは、製品の定期的に適用されなければならない電荷を表します。,Product Domain,1,Product Price ABE
