ID,NAME,DESCRIPTION,DOMAIN,LEVEL,PARENT
CustomerBillingAccountAssignment.assignmentPurpose,assignmentPurpose,"This attribute indicates why the BillingAccount is related to the FinancialAccount. For example, for taxes, revenue associated with an invoice, bill, or credit memo, payment, and so forth.",,0,CustomerBillingAccountAssignment
CustomerBillingAccountAssignment.isDefault,isDefault,If True means that the BillingAccount's accounting events are logged by default into the corresponding FinancialAccount.,,0,CustomerBillingAccountAssignment
AccountBalance.ID,ID,A unique identifier for the BillingAccountBalance.,,0,AccountBalance
AccountBalance.remainingAmount,remainingAmount,Remained or owed account balance amount. Here Quantity type represents both non-monetary balance and monetary balance. Non-monetary balance is applied to the service usage volume and monetary balance is applied to the monetary amount.,,0,AccountBalance
AccountBalance.validFor,validFor,The period for which BillingAccountBalance is valid.,,0,AccountBalance
CustomerBillingCredit.validFor,validFor,The period for which the credit is valid.,,0,CustomerBillingCredit
DisputedAmount.dueDate,dueDate,The latest date in which the DisputedAmount should be closed.,,0,DisputedAmount
Customer.customerRank,customerRank,The relative importance of this Customer compared to other Customers.,,0,Customer
CloseCustomerProblemSummary.ID,ID,A unique identifier that enables different instances of a CloseCustomerProblemSummary to be distinguished from each other.,,0,CloseCustomerProblemSummary
CloseCustomerProblemSummary.closeDate,closeDate,The date in which the CustomerProblem was closed,,0,CloseCustomerProblemSummary
CloseCustomerProblemSummary.description,description,A textual description of the solution applied to the CustomerProblem,,0,CloseCustomerProblemSummary
CustomerProblem.severity,severity,The severity of the CustomerProblem (in the eyes of the CSP).,,0,CustomerProblem
CustomerProblemTask.ID,ID,A unique identifier that enables different instances of a CustomerProblemTask to be distinguished from each other.,,0,CustomerProblemTask
CustomerProblemTask.creationDate,creationDate,The date and time in which the CustomerProblemTask was created,,0,CustomerProblemTask
CustomerProblemTask.dueDate,dueDate,The date and time in which the CustomerProblemTask should be completed,,0,CustomerProblemTask
CustomerProblemTask.status,status,"The current status of the task. Possible values (among others) are Waiting, In Process, Completed, Failed, Rejected",,0,CustomerProblemTask
CustomerProblemWorkaround.description,description,A text explaining the workaround for the known problem.,,0,CustomerProblemWorkaround
CustomerProblemWorkaround.name,name,Short readable name for the workaround,,0,CustomerProblemWorkaround
KnownProblemDescription.description,description,A text explaining the problem and its possible sources,,0,KnownProblemDescription
KnownProblemDescription.name,name,Short readable name for the known problem,,0,KnownProblemDescription
ProductOrder.assignedPriority,assignedPriority,The order's assigned priority after review.,,0,ProductOrder
ProductOrder.assignedResponsibilityDate,assignedResponsibilityDate,The target response date assigned after review.,,0,ProductOrder
ProductOrder.dueDate,dueDate,The date upon which the ProductOrder is due for completion.,,0,ProductOrder
ProductOrder.expectedCompletionDate,expectedCompletionDate,Expected delivery date amended by the provider.,,0,ProductOrder
ProductOrder.purchaseOrderNumber,purchaseOrderNumber,A number that uniquely identifies a ProductOrder within the ordering Party's enterprise.,,0,ProductOrder
ProductOrder.requestedCompletionDate,requestedCompletionDate,Requested delivery date from the requestor perspective.,,0,ProductOrder
ProductOrder.requestedStartDate,requestedStartDate,"Order fulfillment start date wished by the requestor. This is used when, for any reason, requestor cannot allow seller to begin to operationally begin the fulfillment before a date. It can happen for example in the context of a move.",,0,ProductOrder
ProductOrder.status,status,"Tracks the lifecycle status of the product order, such as Acknowledged, Rejected, InProgress, Pending and so on.",,0,ProductOrder
ProductOrder.type,type,An indicator that specifies the kind of ProductOrder.,,0,ProductOrder
ProductOrder.validFor,validFor,"Period during which the provider's proposal is valid. After this period, if the requester hasn't validated the order, the tarification might change.",,0,ProductOrder
ProductOrderItem.status,status,"Tracks the lifecycle status of the product order item, such as Acknowledged, Rejected, InProgress, Pending and so on.",,0,ProductOrderItem
Agreement.documentNumber,documentNumber,A reference number assigned to an Agreement that follows a prescribed numbering system.,,0,Agreement
Agreement.statementOfIntent,statementOfIntent,An overview and goals of the Agreement.,,0,Agreement
Agreement.validFor,validFor,The time period during which the Agreement is in effect.,,0,Agreement
LoyaltyBalance.unit,unit,Unit of the quantity credited and debited from the balance.,,0,LoyaltyBalance
LoyaltyBalance.validFor,validFor,Time period during wich the LoyaltyEarn can be burnt through LoyaltyBurn.,,0,LoyaltyBalance
LoyaltyBurn.quantity,quantity,The quantity of burn.,,0,LoyaltyBurn
LoyaltyEarn.quantity,quantity,The quantity of earn.,,0,LoyaltyEarn
Product.status,status,"The condition of the product, such as planned, designed, activated, disconnected.",,0,Product
Product.validFor,validFor,The period during which the product is applicable.,,0,Product
LoyaltyProgramProdSpec.needsLoyaltyAccount,needsLoyaltyAccount,"If TRUE, a LoyaltyAccount is needed for each LoyaltyProgramProduct created according to the LoyaltyProgramProdSpec.",,0,LoyaltyProgramProdSpec
ProductSpecification.brand,brand,The manufacturer or trademark of the specification.,,0,ProductSpecification
CharacteristicValue.validFor,validFor,The period for which the characteristic value is applicable.,,0,CharacteristicValue
CharacteristicValue.value,value,A fact that describes a Entity.,,0,CharacteristicValue
InvolvementRole.involvementRole,involvementRole,"A part a business entity plays in its involvement with a product, service or resource",,0,InvolvementRole
InvolvementRole.validFor,validFor,The period of time during which the business participant is involved with the product.,,0,InvolvementRole
ProductPlaceRole.placeRole,placeRole,Role type of the Place in the context of a Product.,,0,ProductPlaceRole
ProductPlaceRole.validFor,validFor,Valid period of ProductPlaceRole.,,0,ProductPlaceRole
ProductRelationship.type,type,"A categorization of the relationship, such as relies on.",,0,ProductRelationship
ProductRelationship.validFor,validFor,The period for which the relationship is applicable.,,0,ProductRelationship
ConsumptionSummary.consumptionPeriod,consumptionPeriod,The consumptionPeriod corresponds to the period where UsageVolumeBalanceCredits and / or UsageVolumeBalanceDebits and / or AppliedCustomerBillingProductUsageRates have been aggregated.,,0,ConsumptionSummary
ConsumptionSummary.effectiveDate,effectiveDate,The effectiveDate corresponds to the date where the ConsumptionSummary have been produced.,,0,ConsumptionSummary
ConsumptionSummary.value,value,The value corresponds to the result of all UsageVolumeBalanceCredits and / or UsageVolumeBalanceDebits and / or AppliedCustomerBillingProductUsageRates concerned by the consumption summary.,,0,ConsumptionSummary
ComponentProdPrice.price,price,The amount of money that characterizes the price.,,0,ComponentProdPrice
ComponentProdPrice.priceType,priceType,"A category that describes the price, such as recurring, discount, allowance, penalty, and so forth.",,0,ComponentProdPrice
ComponentProdPrice.unitOfMeasure,unitOfMeasure,"A number representing the value of this component and units (such as each) of the price. Its meaning depends on the priceType. It could be a price, a rate, or a discount.",,0,ComponentProdPrice
ProductPrice.description,description,A narrative that explains in detail the semantics of this component.,,0,ProductPrice
ProductPrice.name,name,"A short descriptive name such as ""affinity discount"".",,0,ProductPrice
ProductPrice.validFor,validFor,The period for which the price is valid.,,0,ProductPrice
UsageVolumeBalance.remainingValue,remainingValue,"The remainingValue is a calculated value based on UsageVolumeBalanceCredits and UsageVolumeBalanceDebits. When the remainingValue is 0, no more UsageVolumeBalanceDebit can be decremented from the Balance.",,0,UsageVolumeBalance
UsageVolumeBalance.validFor,validFor,"Valid period of the balance. When the end date is over, no more UsageVolumeBalanceDebit can be decremented from the Balance.",,0,UsageVolumeBalance
UsageVolumeBalanceEntry.date,date,Date at which the UsageVolumeBalanceEntry is credited or decremented to the UsageVolumeBalance.,,0,UsageVolumeBalanceEntry
UsageVolumeBalanceEntry.description,description,This attributes aims to be able to describe the origin from the UsageVolumeBalanceEntry when it doesn't correspond to applying a UsageVolumeChargingRule.,,0,UsageVolumeBalanceEntry
UsageVolumeBalanceEntry.value,value,Volume credited or debited to the UsageVolumeBalance.,,0,UsageVolumeBalanceEntry
Capacity.plannedOrActualCapacity,plannedOrActualCapacity,An indicator that specifies whether the capacity is planned or actual.,,0,Capacity
CapacityDemand.capacityDemandAmount,capacityDemandAmount,"A value and units that define the CapacityDemand, such as 10000 ea, 10B Mb. Instance values are mutually exclusive with From and To capacityDemandAmounts and range interval.",,0,CapacityDemand
